uri,is_viral,repost_5m,repost_15m,repost_30m,repost_60m,repost_15_to_30m,repost_acceleration,repost_velocity_ratio,repost_burst_ratio,repost_growth_30_to_60m,like_5m,like_15m,like_30m,like_60m,like_15_to_30m,like_acceleration,like_velocity_ratio,like_burst_ratio,like_growth_30_to_60m,reply_5m,reply_15m,reply_30m,reply_60m,reply_15_to_30m,reply_acceleration,reply_velocity_ratio,reply_burst_ratio,reply_growth_30_to_60m,quote_5m,quote_15m,quote_30m,quote_60m,quote_15_to_30m,quote_acceleration,quote_velocity_ratio,quote_burst_ratio,quote_growth_30_to_60m,ttf_repost_sec,ttf_like_sec,ttf_reply_sec,ttf_quote_sec,text_len,has_embed,author_followers,author_followers_log,author_is_whale,total_engagement_30m,like_repost_ratio_30m,reply_repost_ratio_30m,quote_repost_ratio_30m
at://did:plc:226wxdoyduxqq4ptg4yfseks/app.bsky.feed.post/3mjf5qsx4mk2g,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,225,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:y4zrqrfnr7x5sxonwfwaenr4/app.bsky.feed.post/3mjf5qpaqjs2t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,252,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:clkb2amsffxajiik2izo7uul/app.bsky.feed.post/3mjf5quc5kk2k,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,417.339018,9999.0,9999.0,137,1,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:ia73kl5dfsxyo7if6elf7u7x/app.bsky.feed.post/3mjf5qsismc2f,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,94,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:6lpzbwaoouyyqczqgr4h7hg3/app.bsky.feed.post/3mjf5qvqnu22u,0,0,0,0,0,0,0,0.0,0.0,0.0,5,8,8,8,0,-8,0.0,0.5555555555555556,0.8888888888888888,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,122.167774,9999.0,9999.0,297,0,0,0.0,0,8,8.0,0.0,0.0
at://did:plc:lbxm6b3clb2wrh4d47h7nht2/app.bsky.feed.post/3mjf5qra6sk2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,44,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:fn7vxcpr5kuctofqjm4huxx5/app.bsky.feed.post/3mjf5qrf5yc2k,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,29,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:diz2xwx6kf4wbdndyz6pdskk/app.bsky.feed.post/3mjf5qryg722m,0,1,1,1,1,0,-1,0.0,0.5,0.5,4,6,6,6,0,-6,0.0,0.5714285714285714,0.8571428571428571,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,100.796889,26.040241,9999.0,9999.0,227,1,0,0.0,0,7,3.0,0.0,0.0
at://did:plc:op5x5cgbhuowluzgshoa7ukv/app.bsky.feed.post/3mjf5qub4ek2a,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,8,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:uihr2elka2idlactf6rh2tz5/app.bsky.feed.post/3mjf5qthaak2i,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:pl7xvmtikyvbgevehc6mvfz7/app.bsky.feed.post/3mjf5qttqph2m,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,236,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:nmt5zq7jqxjgenoxmnu755sw/app.bsky.feed.post/3mjf5qufe4c2h,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,136,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:7kf7vwby66utzsof2ooy2ixi/app.bsky.feed.post/3mjf5qsk2nk2i,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,162,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:gvds4kcfkhl5zabulwtzcx45/app.bsky.feed.post/3mjf5qqwyuc2m,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,2,2,0,-2,0.0,0.3333333333333333,0.6666666666666666,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,46.849835,60.346857,9999.0,182,1,0,0.0,0,3,2.0,1.0,0.0
at://did:plc:uuaxnxujqyixekxluing6wld/app.bsky.feed.post/3mjf5qtspgk22,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,723.083257,9999.0,9999.0,300,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:z3trdbz3obofpjzssvmz7rhu/app.bsky.feed.post/3mjf5qtayzk2u,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,2,2,0,-2,0.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,13.954361,9999.0,9999.0,175,1,0,0.0,0,2,2.0,0.0,0.0
at://did:plc:kuurcxerudvkwfyqglglruea/app.bsky.feed.post/3mjf5qtrwfn2g,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,0,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:mj5jgcpmsjtwim2ptgm5ayyz/app.bsky.feed.post/3mjf5qu25ct2r,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,62,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:can5m4as4kykhthfkddfrp7h/app.bsky.feed.post/3mjf5qs26tk24,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,28,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:5zeugn36uiabjrjxk23igl6k/app.bsky.feed.post/3mjf5qqijxs2u,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,27,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:ezqgcdy3rpa5irpplfe7qccs/app.bsky.feed.post/3mjf5qqjk7224,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,126,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:yzt25olltf4fw5ovq53ybmag/app.bsky.feed.post/3mjf5qrblq22f,0,1,1,1,1,0,-1,0.0,0.5,0.5,1,3,3,3,0,-3,0.0,0.25,0.75,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,133.584168,131.949086,9999.0,9999.0,298,1,0,0.0,0,4,1.5,0.0,0.0
at://did:plc:37qyq72guchhfo6ijj25d4if/app.bsky.feed.post/3mjf5qtjqd22f,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,33,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:7y42i3ohv6edpyv5mzlkldff/app.bsky.feed.post/3mjf5qtflj22a,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,14,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:wlldkxtgdhnszjw3iuelmhuy/app.bsky.feed.post/3mjf5qszyg22l,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,127.004276,9999.0,111,0,0,0.0,0,1,0.0,1.0,0.0
at://did:plc:6rfw4v6ygwv3i5mhliomxuxi/app.bsky.feed.post/3mjf5qteie22t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,59,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:6ngqi6slohevqvgjwr67mr4g/app.bsky.feed.post/3mjf5qtqkrf27,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,29,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:qwoy5ytjcmle36tq7hbferjy/app.bsky.feed.post/3mjf5qryxrk2b,0,1,1,1,1,0,-1,0.0,0.5,0.5,2,10,10,10,0,-10,0.0,0.18181818181818182,0.9090909090909091,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,34.250518,31.934671,9999.0,9999.0,0,1,0,0.0,0,11,5.0,0.0,0.0
at://did:plc:3b66ej6hhy5melg4nafnroih/app.bsky.feed.post/3mjf5qsbagc2h,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,63,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:ui2ny3klqd2movwx52udrvce/app.bsky.feed.post/3mjf5qtn5p227,0,1,1,1,1,0,-1,0.0,0.5,0.5,2,3,3,3,0,-3,0.0,0.5,0.75,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,112.727585,86.503305,9999.0,9999.0,244,0,0,0.0,0,4,1.5,0.0,0.0
at://did:plc:66e3iqabbdis65t22zyla2wa/app.bsky.feed.post/3mjf5qsuc3k2y,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,267,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:pdmwwio4utnutvobamj3er2u/app.bsky.feed.post/3mjf5qs7kpk2a,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,238,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:22rxwfvurvf2lf2fdnolu7qn/app.bsky.feed.post/3mjf5qt3o4s23,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,462.69654,9999.0,9999.0,121,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:xjasyizsxnf4jcxnesj4k2ap/app.bsky.feed.post/3mjf5qtfqrn24,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,10,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:42lhztlyayqxftnqcfhxjwbh/app.bsky.feed.post/3mjf5qrrjik2a,0,1,2,2,2,0,-2,0.0,0.3333333333333333,0.6666666666666666,4,8,8,8,0,-8,0.0,0.4444444444444444,0.8888888888888888,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,83.262005,22.094224,9999.0,9999.0,34,1,0,0.0,0,10,2.6666666666666665,0.0,0.0
at://did:plc:y3qg6wzrkibkjhrvveqqrzv6/app.bsky.feed.post/3mjf5qn24rc2z,0,2,2,2,2,0,-2,0.0,0.6666666666666666,0.6666666666666666,2,4,4,4,0,-4,0.0,0.4,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,144.029168,144.027522,9999.0,9999.0,107,1,0,0.0,0,6,1.3333333333333333,0.0,0.0
at://did:plc:gkyhr6xgwapapvkd3etvxnu3/app.bsky.feed.post/3mjf5qsnz4i2m,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjf5qsdxxc2r,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,156,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:2k5srmatw6bnotcmmq3qq32j/app.bsky.feed.post/3mjf5qptvss2t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,63,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:6hryelou6csiiy3udn4u5wbq/app.bsky.feed.post/3mjf5qsbces2j,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,22,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3mjf5qsrrzr2n,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,298,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:k7d3plfn4nczr6nacitaydvc/app.bsky.feed.post/3mjf5qqoob22m,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,171,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:gzs4i5rwazeojplaf4dx4ik5/app.bsky.feed.post/3mjf5qsf2ik2i,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,36,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:drogu3udv7fjrgqjogdsgwuw/app.bsky.feed.post/3mjf5qruqz22z,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,92,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:qxwdt3na4xcfmhcgj26ksvv5/app.bsky.feed.post/3mjf5qsavok2v,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,70,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:jlraxjmnrymyirku6t7n6i33/app.bsky.feed.post/3mjf5qsk6kk2z,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,274,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:y55abkxalp4ktahk5nmqolms/app.bsky.feed.post/3mjf5qg6y322e,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,435.715238,9999.0,9999.0,43,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:bgt62gzl3y5ke7b45xi5vkvu/app.bsky.feed.post/3mjf5qspstf2d,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,52,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:h6disr7eqpr3ws2eqsd7rnft/app.bsky.feed.post/3mjf5qsozf42p,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,90,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:ewobghsi5klyqeqtlslhz4zh/app.bsky.feed.post/3mjf5qm66ac2y,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,268,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:vvcu37qvxhdfxh3ynkjrkuih/app.bsky.feed.post/3mjf5qn76us2q,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,29,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:qnoctrmlxwfyxscq3wyqkqwn/app.bsky.feed.post/3mjfb4hktq227,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,37,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:6s4rygd5o6d2en5uzxjxedb6/app.bsky.feed.post/3mjf5qrxw3o2d,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,95,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:osr7pzbxxcpl23n3pvbhcmjl/app.bsky.feed.post/3mjf5qnxl5k2q,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,260,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:fdmzgn34vmqhaeowtjmanqkk/app.bsky.feed.post/3mjf5qs56fl2t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,2,0,-2,0.0,0.0,0.6666666666666666,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,627.750295,31.158818,9999.0,297,0,0,0.0,0,3,2.0,1.0,0.0
at://did:plc:pzb2gltt6fnvkbqst76gsfp3/app.bsky.feed.post/3mjf5qm5gsc2y,0,1,1,1,1,0,-1,0.0,0.5,0.5,3,4,4,4,0,-4,0.0,0.6,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,242.602027,17.273935,9999.0,9999.0,109,1,0,0.0,0,5,2.0,0.0,0.0
at://did:plc:h46akac7hpehps7y5xuvxkw4/app.bsky.feed.post/3mjf5qrsr6h2b,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,4,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:zknher64m6vhkzabmngyom52/app.bsky.feed.post/3mjf5qpjdwc27,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,23,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3mjf5qrtww32k,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,247,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:fn7ihre2lv5womd5tilsof4g/app.bsky.feed.post/3mjf5qsb6zh2h,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,57,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:dumom76juzt4p2vhkhn7dpe2/app.bsky.feed.post/3mjf5qrgylc25,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,221.483674,9999.0,9999.0,23,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:rqjdydkzh4em43kff4yvs7qz/app.bsky.feed.post/3mjf5qpsivc2n,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,0,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:hjmnwa4dgeawf4isnmxzr5sf/app.bsky.feed.post/3mjf5qppgb22j,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,52,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:7vfgw5a3jlczbqtmw2nigdfz/app.bsky.feed.post/3mjf5qrpmc52l,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,342.196058,9999.0,9999.0,96,1,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:htnfanxecwrxci52anxrtdeb/app.bsky.feed.post/3mjf5qrbons25,0,0,0,0,0,0,0,0.0,0.0,0.0,3,3,3,3,0,-3,0.0,0.75,0.75,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,29.954051,9999.0,9999.0,60,0,0,0.0,0,3,3.0,0.0,0.0
at://did:plc:5wwvdfuz5imtt3llabi63cos/app.bsky.feed.post/3mjf5qe7vjc2u,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,128,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:5mefyvtjr4pz3pci4ai4zoag/app.bsky.feed.post/3mjf5qlku322e,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,291,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:mlq2qixl2cebwvbby6ckctkg/app.bsky.feed.post/3mjf5qpi6ss2i,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,269,1,0,0.0,0,0,0.0,0.0,0.0
